,date,type,Is International,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,Departure Country,Arrival Country
1766,2020-05-05,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1767,2020-05-05,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1768,2020-05-05,passenger,0,60,60,50,60,60,60,60,60,60,60,60,60
1769,2020-05-05,passenger,1,29,29,26,29,29,29,29,29,29,29,29,29
1770,2020-05-06,cargo,0,17,17,14,17,17,17,17,17,17,17,17,17
1771,2020-05-06,passenger,0,53,53,43,53,53,53,53,53,53,53,53,53
1772,2020-05-06,passenger,1,33,33,32,33,33,33,33,33,33,33,33,33
1773,2020-05-07,cargo,0,12,12,11,12,12,12,12,12,12,12,12,12
1774,2020-05-07,passenger,0,65,65,47,65,65,65,65,65,65,65,65,65
1775,2020-05-07,passenger,1,38,38,35,38,38,38,38,38,38,38,38,38
1776,2020-05-08,cargo,0,18,18,17,18,18,18,18,18,18,18,18,18
1777,2020-05-08,passenger,0,65,65,47,65,65,65,65,65,65,65,65,65
1778,2020-05-08,passenger,1,35,35,34,35,35,35,35,35,35,35,35,35
1779,2020-05-09,cargo,0,21,21,17,21,21,21,21,21,21,21,21,21
1780,2020-05-09,passenger,0,62,62,50,62,62,62,62,62,62,62,62,62
1781,2020-05-09,passenger,1,18,18,14,18,18,18,18,18,18,18,18,18
1782,2020-05-10,cargo,0,19,19,18,19,19,19,19,19,19,19,19,19
1783,2020-05-10,passenger,0,64,64,54,64,64,64,64,64,64,64,64,64
1784,2020-05-10,passenger,1,24,24,21,24,24,24,24,24,24,24,24,24
1785,2020-05-11,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1786,2020-05-11,passenger,0,64,64,50,64,64,64,64,64,64,64,64,64
1787,2020-05-11,passenger,1,34,34,34,34,34,34,34,34,34,34,34,34
1788,2020-05-12,cargo,0,20,20,18,20,20,20,20,20,20,20,20,20
1789,2020-05-12,passenger,0,59,59,47,59,59,59,59,59,59,59,59,59
1790,2020-05-12,passenger,1,29,29,21,29,29,29,29,29,29,29,29,29
1791,2020-05-13,cargo,0,23,23,19,23,23,23,23,23,23,23,23,23
1792,2020-05-13,passenger,0,62,62,47,62,62,62,62,62,62,62,62,62
1793,2020-05-13,passenger,1,35,35,28,35,35,35,35,35,35,35,35,35
1794,2020-05-14,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1795,2020-05-14,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1796,2020-05-14,passenger,0,62,62,58,62,62,62,62,62,62,62,62,62
1797,2020-05-14,passenger,1,33,33,27,33,33,33,33,33,33,33,33,33
1798,2020-05-15,cargo,0,14,14,12,14,14,14,14,14,14,14,14,14
1799,2020-05-15,passenger,0,64,64,48,64,64,64,64,64,64,64,64,64
1800,2020-05-15,passenger,1,40,40,36,40,40,40,40,40,40,40,40,40
1801,2020-05-16,cargo,0,20,20,17,20,20,20,20,20,20,20,20,20
1802,2020-05-16,passenger,0,63,63,50,63,63,63,63,63,63,63,63,63
1803,2020-05-16,passenger,1,16,16,15,16,16,16,16,16,16,16,16,16
1804,2020-05-17,cargo,0,22,22,19,22,22,22,22,22,22,22,22,22
1805,2020-05-17,passenger,0,63,63,53,63,63,63,63,63,63,63,63,63
1806,2020-05-17,passenger,1,20,20,19,20,20,20,20,20,20,20,20,20
1807,2020-05-18,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
1808,2020-05-18,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1809,2020-05-18,passenger,0,73,73,59,73,73,73,73,73,73,73,73,73
1810,2020-05-18,passenger,1,46,46,41,46,46,46,46,46,46,46,46,46
1811,2020-05-19,cargo,0,18,18,15,18,18,18,18,18,18,18,18,18
1812,2020-05-19,passenger,0,65,65,49,65,65,65,65,65,65,65,65,65
1813,2020-05-19,passenger,1,36,36,33,36,36,36,36,36,36,36,36,36
1814,2020-05-20,cargo,0,26,26,22,26,26,26,26,26,26,26,26,26
1815,2020-05-20,passenger,0,72,72,60,72,72,72,72,72,72,72,72,72
1816,2020-05-20,passenger,1,36,36,35,36,36,36,36,36,36,36,36,36
1817,2020-05-21,cargo,0,24,24,21,24,24,24,24,24,24,24,24,24
1818,2020-05-21,passenger,0,65,65,57,65,65,65,65,65,65,65,65,65
1819,2020-05-21,passenger,1,30,30,28,30,30,30,30,30,30,30,30,30
1820,2020-05-22,cargo,0,20,20,17,20,20,20,20,20,20,20,20,20
1821,2020-05-22,passenger,0,75,75,61,75,75,75,75,75,75,75,75,75
1822,2020-05-22,passenger,1,26,26,20,26,26,26,26,26,26,26,26,26
1823,2020-05-23,cargo,0,22,22,18,22,22,22,22,22,22,22,22,22
1824,2020-05-23,passenger,0,67,67,52,67,67,67,67,67,67,67,67,67
1825,2020-05-23,passenger,1,16,16,14,16,16,16,16,16,16,16,16,16
1826,2020-05-24,cargo,0,21,21,19,21,21,21,21,21,21,21,21,21
1827,2020-05-24,passenger,0,77,77,63,77,77,77,77,77,77,77,77,77
1828,2020-05-24,passenger,1,26,26,22,26,26,26,26,26,26,26,26,26
1829,2020-05-25,cargo,0,18,18,17,18,18,18,18,18,18,18,18,18
1830,2020-05-25,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1831,2020-05-25,passenger,0,74,74,54,74,74,74,74,74,74,74,74,74
1832,2020-05-25,passenger,1,36,36,31,36,36,36,36,36,36,36,36,36
1833,2020-05-26,cargo,0,20,20,18,20,20,20,20,20,20,20,20,20
1834,2020-05-26,passenger,0,68,68,56,68,68,68,68,68,68,68,68,68
1835,2020-05-26,passenger,1,36,36,31,36,36,36,36,36,36,36,36,36
1836,2020-05-27,cargo,0,25,25,21,25,25,25,25,25,25,25,25,25
1837,2020-05-27,passenger,0,71,71,49,71,71,71,71,71,71,71,71,71
1838,2020-05-27,passenger,1,43,43,39,43,43,43,43,43,43,43,43,43
1839,2020-05-28,cargo,0,23,23,19,23,23,23,23,23,23,23,23,23
1840,2020-05-28,passenger,0,67,67,55,67,67,67,67,67,67,67,67,67
1841,2020-05-28,passenger,1,46,46,41,46,46,46,46,46,46,46,46,46
1842,2020-05-29,cargo,0,21,21,18,21,21,21,21,21,21,21,21,21
1843,2020-05-29,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1844,2020-05-29,passenger,0,73,73,57,73,73,73,73,73,73,73,73,73
1845,2020-05-29,passenger,1,47,47,40,47,47,47,47,47,47,47,47,47
1846,2020-05-30,cargo,0,23,23,20,23,23,23,23,23,23,23,23,23
1847,2020-05-30,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1848,2020-05-30,passenger,0,63,63,45,63,63,63,63,63,63,63,63,63
1849,2020-05-30,passenger,1,36,36,29,36,36,36,36,36,36,36,36,36
1850,2020-05-31,cargo,0,20,20,16,20,20,20,20,20,20,20,20,20
1851,2020-05-31,passenger,0,66,66,54,66,66,66,66,66,66,66,66,66
1852,2020-05-31,passenger,1,24,24,20,24,24,24,24,24,24,24,24,24
1853,2020-06-01,cargo,0,15,15,12,15,15,15,15,15,15,15,15,15
1854,2020-06-01,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1855,2020-06-01,passenger,0,89,89,55,89,89,89,89,89,89,89,89,89
1856,2020-06-01,passenger,1,44,44,40,44,44,44,44,44,44,44,44,44
1857,2020-06-02,cargo,0,20,20,17,20,20,20,20,20,20,20,20,20
1858,2020-06-02,passenger,0,87,87,53,87,87,87,87,87,87,87,87,87
1859,2020-06-02,passenger,1,43,43,35,43,43,43,43,43,43,43,43,43
1860,2020-06-03,cargo,0,21,21,18,21,21,21,21,21,21,21,21,21
1861,2020-06-03,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1862,2020-06-03,passenger,0,100,100,69,100,100,100,100,100,100,100,100,100
1863,2020-06-03,passenger,1,53,53,48,53,53,53,53,53,53,53,53,53
1864,2020-06-04,cargo,0,20,20,17,20,20,20,20,20,20,20,20,20
1865,2020-06-04,passenger,0,102,102,71,102,102,102,102,102,102,102,102,102
1866,2020-06-04,passenger,1,50,50,42,50,50,50,50,50,50,50,50,50
1867,2020-06-05,cargo,0,21,21,18,21,21,21,21,21,21,21,21,21
1868,2020-06-05,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1869,2020-06-05,passenger,0,101,101,69,101,101,101,101,101,101,101,101,101
1870,2020-06-05,passenger,1,47,47,38,47,47,47,47,47,47,47,47,47
1871,2020-06-06,cargo,0,22,22,19,22,22,22,22,22,22,22,22,22
1872,2020-06-06,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1873,2020-06-06,passenger,0,93,93,64,93,93,93,93,93,93,93,93,93
1874,2020-06-06,passenger,1,34,34,27,34,34,34,34,34,34,34,34,34
1875,2020-06-07,cargo,0,17,17,14,17,17,17,17,17,17,17,17,17
1876,2020-06-07,passenger,0,95,95,71,95,95,95,95,95,95,95,95,95
1877,2020-06-07,passenger,1,33,33,26,33,33,33,33,33,33,33,33,33
1878,2020-06-08,cargo,0,16,16,12,16,16,16,16,16,16,16,16,16
1879,2020-06-08,passenger,0,98,98,66,98,98,98,98,98,98,98,98,98
1880,2020-06-08,passenger,1,55,55,47,55,55,55,55,55,55,55,55,55
1881,2020-06-09,cargo,0,16,16,13,16,16,16,16,16,16,16,16,16
1882,2020-06-09,passenger,0,88,88,64,88,88,88,88,88,88,88,88,88
1883,2020-06-09,passenger,1,52,52,45,52,52,52,52,52,52,52,52,52
1884,2020-06-10,cargo,0,23,23,20,23,23,23,23,23,23,23,23,23
1885,2020-06-10,passenger,0,103,103,71,103,103,103,103,103,103,103,103,103
1886,2020-06-10,passenger,1,59,59,44,59,59,59,59,59,59,59,59,59
1887,2020-06-11,cargo,0,20,20,18,20,20,20,20,20,20,20,20,20
1888,2020-06-11,passenger,0,98,98,69,98,98,98,98,98,98,98,98,98
1889,2020-06-11,passenger,1,58,58,46,58,58,58,58,58,58,58,58,58
1890,2020-06-12,cargo,0,22,22,20,22,22,22,22,22,22,22,22,22
1891,2020-06-12,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1892,2020-06-12,passenger,0,102,102,68,102,102,102,102,102,102,102,102,102
1893,2020-06-12,passenger,1,55,55,45,55,55,55,55,55,55,55,55,55
1894,2020-06-13,cargo,0,24,24,22,24,24,24,24,24,24,24,24,24
1895,2020-06-13,passenger,0,103,103,71,103,103,103,103,103,103,103,103,103
1896,2020-06-13,passenger,1,34,34,26,34,34,34,34,34,34,34,34,34
1897,2020-06-14,cargo,0,19,19,16,19,19,19,19,19,19,19,19,19
1898,2020-06-14,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1899,2020-06-14,passenger,0,104,104,79,104,104,104,104,104,104,104,104,104
1900,2020-06-14,passenger,1,42,42,33,42,42,42,42,42,42,42,42,42
1901,2020-06-15,cargo,0,14,14,10,14,14,14,14,14,14,14,14,14
1902,2020-06-15,passenger,0,155,155,125,155,155,155,155,155,155,155,154,154
1903,2020-06-15,passenger,1,63,63,50,63,63,63,63,63,63,63,63,63
1904,2020-06-16,cargo,0,8,8,7,8,8,8,8,8,8,8,8,8
1905,2020-06-16,passenger,0,147,147,110,147,147,147,147,147,147,147,147,147
1906,2020-06-16,passenger,1,66,66,55,66,66,66,66,66,66,66,66,66
1907,2020-06-17,cargo,0,19,19,16,19,19,19,19,19,19,19,19,19
1908,2020-06-17,passenger,0,163,163,126,163,163,163,163,163,163,163,162,162
1909,2020-06-17,passenger,1,77,77,69,77,77,77,77,77,77,77,77,77
1910,2020-06-18,cargo,0,21,21,18,21,21,21,21,21,21,21,21,21
1911,2020-06-18,passenger,0,160,160,121,160,160,160,160,160,160,160,160,160
1912,2020-06-18,passenger,1,74,74,61,74,74,74,74,74,74,74,74,74
1913,2020-06-19,cargo,0,20,20,18,20,20,20,20,20,20,20,20,20
1914,2020-06-19,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1915,2020-06-19,passenger,0,159,159,114,159,159,159,159,159,159,159,158,158
1916,2020-06-19,passenger,1,74,74,61,74,74,74,74,74,74,74,74,74
1917,2020-06-20,cargo,0,22,22,19,22,22,22,22,22,22,22,22,22
1918,2020-06-20,passenger,0,160,160,120,160,160,160,160,160,160,160,160,160
1919,2020-06-20,passenger,1,55,55,47,55,55,55,55,55,55,55,55,55
1920,2020-06-21,cargo,0,18,18,15,18,18,18,18,18,18,18,18,18
1921,2020-06-21,passenger,0,150,150,108,150,150,150,150,150,150,150,150,150
1922,2020-06-21,passenger,1,50,50,43,50,50,50,50,50,50,50,50,50
1923,2020-06-22,cargo,0,15,15,12,15,15,15,15,15,15,15,15,15
1924,2020-06-22,passenger,0,170,170,129,170,170,170,170,170,170,170,169,169
1925,2020-06-22,passenger,1,71,71,58,71,71,71,71,71,71,71,71,71
1926,2020-06-23,cargo,0,19,19,16,19,19,19,19,19,19,19,19,19
1927,2020-06-23,passenger,0,159,159,118,159,159,159,159,159,159,159,159,159
1928,2020-06-23,passenger,1,63,63,56,63,63,63,63,63,63,63,63,63
1929,2020-06-24,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
1930,2020-06-24,passenger,0,164,164,124,164,164,164,164,164,164,164,163,163
1931,2020-06-24,passenger,1,73,73,63,73,73,73,73,73,73,73,73,73
1932,2020-06-25,cargo,0,19,19,17,19,19,19,19,19,19,19,19,19
1933,2020-06-25,passenger,0,174,174,124,174,174,174,174,174,174,174,173,173
1934,2020-06-25,passenger,1,72,72,64,72,72,72,72,72,72,72,72,72
1935,2020-06-26,cargo,0,21,21,18,21,21,21,21,21,21,21,21,21
1936,2020-06-26,cargo,1,7,7,7,7,7,7,7,7,7,7,7,7
1937,2020-06-26,passenger,0,173,173,124,173,173,173,173,173,173,173,172,172
1938,2020-06-26,passenger,1,78,78,69,78,78,78,78,78,78,78,78,78
1939,2020-06-27,cargo,0,22,22,19,22,22,22,22,22,22,22,22,22
1940,2020-06-27,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1941,2020-06-27,passenger,0,162,162,115,162,162,162,162,162,162,162,162,162
1942,2020-06-27,passenger,1,62,62,55,62,62,62,62,62,62,62,62,62
1943,2020-06-28,cargo,0,19,19,17,19,19,19,19,19,19,19,19,19
1944,2020-06-28,passenger,0,152,152,123,152,152,152,152,152,152,152,151,151
1945,2020-06-28,passenger,1,58,58,48,58,58,58,58,58,58,58,58,58
1946,2020-06-29,cargo,0,17,17,13,17,17,17,17,17,17,17,17,17
1947,2020-06-29,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1948,2020-06-29,passenger,0,176,176,139,176,176,176,176,176,176,176,175,175
1949,2020-06-29,passenger,1,64,64,54,64,64,64,64,64,64,64,64,64
1950,2020-06-30,cargo,0,17,17,16,17,17,17,17,17,17,17,17,17
1951,2020-06-30,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1952,2020-06-30,passenger,0,160,160,124,160,160,160,160,160,160,160,160,160
1953,2020-06-30,passenger,1,71,71,64,71,71,71,71,71,71,71,71,71
1954,2020-07-01,cargo,0,21,21,21,21,21,21,21,21,21,21,21,21
1955,2020-07-01,passenger,0,217,217,217,217,217,217,217,217,217,217,216,216
1956,2020-07-01,passenger,1,95,95,95,95,95,95,95,95,95,95,95,95
1957,2020-07-02,cargo,0,19,19,19,19,19,19,19,19,19,19,19,19
1958,2020-07-02,passenger,0,241,241,241,241,241,241,241,241,241,241,240,240
1959,2020-07-02,passenger,1,95,95,95,95,95,95,95,95,95,95,95,95
1960,2020-07-03,cargo,0,20,20,20,20,20,20,20,20,20,20,20,20
1961,2020-07-03,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1962,2020-07-03,passenger,0,249,249,249,249,249,249,249,249,249,249,248,248
1963,2020-07-03,passenger,1,106,106,106,106,106,106,106,106,106,106,106,106
1964,2020-07-04,cargo,0,21,21,21,21,21,21,21,21,21,21,21,21
1965,2020-07-04,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1966,2020-07-04,passenger,0,239,239,239,239,239,239,239,239,239,239,239,239
1967,2020-07-04,passenger,1,74,74,74,74,74,74,74,74,74,74,74,74
1968,2020-07-05,cargo,0,20,20,20,20,20,20,20,20,20,20,20,20
1969,2020-07-05,passenger,0,251,251,251,251,251,251,251,251,251,251,250,250
1970,2020-07-05,passenger,1,77,77,77,77,77,77,77,77,77,77,77,77
1971,2020-07-06,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
1972,2020-07-06,passenger,0,271,271,271,271,271,271,271,271,271,271,271,271
1973,2020-07-06,passenger,1,94,94,94,94,94,94,94,94,94,94,94,94
1974,2020-07-07,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
1975,2020-07-07,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1976,2020-07-07,passenger,0,229,229,229,229,229,229,229,229,229,229,229,229
1977,2020-07-07,passenger,1,96,96,96,96,96,96,96,96,96,96,96,96
1978,2020-07-08,cargo,0,20,20,20,20,20,20,20,20,20,20,20,20
1979,2020-07-08,passenger,0,240,240,240,240,240,240,240,240,240,240,240,240
1980,2020-07-08,passenger,1,102,102,102,102,102,102,102,102,102,102,102,102
1981,2020-07-09,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
1982,2020-07-09,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1983,2020-07-09,passenger,0,248,248,248,248,248,248,248,248,248,248,247,247
1984,2020-07-09,passenger,1,107,107,107,107,107,107,107,107,107,107,107,107
1985,2020-07-10,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
1986,2020-07-10,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1987,2020-07-10,passenger,0,255,255,255,255,255,255,255,255,255,255,255,255
1988,2020-07-10,passenger,1,97,97,97,97,97,97,97,97,97,97,97,97
1989,2020-07-11,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
1990,2020-07-11,passenger,0,258,258,258,258,258,258,258,258,258,258,258,258
1991,2020-07-11,passenger,1,69,69,69,69,69,69,69,69,69,69,69,69
1992,2020-07-12,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
1993,2020-07-12,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1994,2020-07-12,passenger,0,256,256,256,256,256,256,256,256,256,256,255,255
1995,2020-07-12,passenger,1,75,75,75,75,75,75,75,75,75,75,75,75
1996,2020-07-13,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
1997,2020-07-13,passenger,0,265,265,265,265,265,265,265,265,265,265,264,264
1998,2020-07-13,passenger,1,94,94,94,94,94,94,94,94,94,94,94,94
1999,2020-07-14,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2000,2020-07-14,passenger,0,238,238,238,238,238,238,238,238,238,238,238,238
2001,2020-07-14,passenger,1,97,97,97,97,97,97,97,97,97,97,97,97
2002,2020-07-15,cargo,0,19,19,19,19,19,19,19,19,19,19,19,19
2003,2020-07-15,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,2020-07-15,passenger,0,252,252,252,252,252,252,252,252,252,252,252,252
2005,2020-07-15,passenger,1,103,103,102,103,103,103,103,103,103,103,103,103
2006,2020-07-16,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
2007,2020-07-16,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
2008,2020-07-16,passenger,0,258,258,258,258,258,258,258,258,258,258,257,257
2009,2020-07-16,passenger,1,105,105,105,105,105,105,105,105,105,105,105,105
2010,2020-07-17,cargo,0,22,22,22,22,22,22,22,22,22,22,22,22
2011,2020-07-17,cargo,1,5,5,3,5,5,5,5,5,5,5,5,5
2012,2020-07-17,passenger,0,280,280,279,280,280,280,280,280,280,280,280,280
2013,2020-07-17,passenger,1,111,111,111,111,111,111,111,111,111,111,111,111
2014,2020-07-18,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
2015,2020-07-18,passenger,0,260,260,260,260,260,260,260,260,260,260,260,260
2016,2020-07-18,passenger,1,87,87,87,87,87,87,87,87,87,87,87,87
2017,2020-07-19,cargo,0,11,11,11,11,11,11,11,11,11,11,11,11
2018,2020-07-19,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2019,2020-07-19,passenger,0,249,249,248,249,249,249,249,249,249,249,248,248
2020,2020-07-19,passenger,1,88,88,88,88,88,88,88,88,88,88,88,88
2021,2020-07-20,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
2022,2020-07-20,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
2023,2020-07-20,passenger,0,273,273,273,273,273,273,273,273,273,273,273,273
2024,2020-07-20,passenger,1,103,103,103,103,103,103,103,103,103,103,103,103
2025,2020-07-21,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2026,2020-07-21,passenger,0,243,243,242,243,243,243,243,243,243,243,243,243
2027,2020-07-21,passenger,1,100,100,100,100,100,100,100,100,100,100,100,100
2028,2020-07-22,cargo,0,22,22,22,22,22,22,22,22,22,22,22,22
2029,2020-07-22,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2030,2020-07-22,passenger,0,240,240,239,240,240,240,240,240,240,240,240,240
2031,2020-07-22,passenger,1,115,115,115,115,115,115,115,115,115,115,115,115
2032,2020-07-23,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
2033,2020-07-23,passenger,0,232,232,232,232,232,232,232,232,232,232,232,232
2034,2020-07-23,passenger,1,109,109,109,109,109,109,109,109,109,109,109,109
2035,2020-07-24,cargo,0,19,19,19,19,19,19,19,19,19,19,19,19
2036,2020-07-24,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2037,2020-07-24,passenger,0,285,285,285,285,285,285,285,285,285,285,285,285
2038,2020-07-24,passenger,1,110,110,110,110,110,110,110,110,110,110,110,110
2039,2020-07-25,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2040,2020-07-25,passenger,0,280,280,279,280,280,280,280,280,280,280,280,280
2041,2020-07-25,passenger,1,90,90,86,90,90,90,90,90,90,90,90,90
2042,2020-07-26,cargo,0,19,19,19,19,19,19,19,19,19,19,19,19
2043,2020-07-26,passenger,0,280,280,280,280,280,280,280,280,280,280,279,279
2044,2020-07-26,passenger,1,83,83,83,83,83,83,83,83,83,83,83,83
2045,2020-07-27,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
2046,2020-07-27,passenger,0,276,276,276,276,276,276,276,276,276,276,276,276
2047,2020-07-27,passenger,1,113,113,113,113,113,113,113,113,113,113,113,113
2048,2020-07-28,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
2049,2020-07-28,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2050,2020-07-28,passenger,0,239,239,239,239,239,239,239,239,239,239,239,239
2051,2020-07-28,passenger,1,107,107,107,107,107,107,107,107,107,107,107,107
2052,2020-07-29,cargo,0,20,20,20,20,20,20,20,20,20,20,20,20
2053,2020-07-29,passenger,0,245,245,244,245,245,245,245,245,245,245,245,245
2054,2020-07-29,passenger,1,109,109,109,109,109,109,109,109,109,109,109,109
2055,2020-07-30,cargo,0,11,11,11,11,11,11,11,11,11,11,11,11
2056,2020-07-30,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2057,2020-07-30,passenger,0,217,217,217,217,217,217,217,217,217,217,216,216
2058,2020-07-30,passenger,1,100,100,100,100,100,100,100,100,100,100,100,100
2059,2020-07-31,cargo,0,19,19,19,19,19,19,19,19,19,19,19,19
2060,2020-07-31,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2061,2020-07-31,passenger,0,278,278,277,278,278,278,278,278,278,278,278,278
2062,2020-07-31,passenger,1,112,112,112,112,112,112,112,112,112,112,112,112
2063,2020-08-01,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
2064,2020-08-01,passenger,0,316,316,316,316,316,316,316,316,316,316,316,316
2065,2020-08-01,passenger,1,85,85,85,85,85,85,85,85,85,85,85,85
2066,2020-08-02,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2067,2020-08-02,passenger,0,323,323,323,323,323,323,323,323,323,323,322,322
2068,2020-08-02,passenger,1,83,83,83,83,83,83,83,83,83,83,83,83
2069,2020-08-03,cargo,0,11,11,11,11,11,11,11,11,11,11,11,11
2070,2020-08-03,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
2071,2020-08-03,passenger,0,310,310,310,310,310,310,310,310,310,310,310,310
2072,2020-08-03,passenger,1,114,114,114,114,114,114,114,114,114,114,114,114
2073,2020-08-04,cargo,0,11,11,11,11,11,11,11,11,11,11,11,11
2074,2020-08-04,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
2075,2020-08-04,passenger,0,263,263,262,263,263,263,263,263,263,263,262,262
2076,2020-08-04,passenger,1,116,116,116,116,116,116,116,116,116,116,116,116
2077,2020-08-05,cargo,0,17,17,17,17,17,17,17,17,17,17,16,17
2078,2020-08-05,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2079,2020-08-05,passenger,0,283,283,283,283,283,283,283,283,283,283,283,283
2080,2020-08-05,passenger,1,126,126,126,126,126,126,126,126,126,126,126,126
2081,2020-08-06,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
2082,2020-08-06,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2083,2020-08-06,passenger,0,275,275,275,275,275,275,275,275,275,275,275,275
2084,2020-08-06,passenger,1,108,108,108,108,108,108,108,108,108,108,108,108
2085,2020-08-07,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
2086,2020-08-07,cargo,1,6,6,5,6,6,6,6,6,6,6,6,6
2087,2020-08-07,passenger,0,308,308,308,308,308,308,308,308,308,308,308,308
2088,2020-08-07,passenger,1,101,101,101,101,101,101,101,101,101,101,101,101
2089,2020-08-08,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
2090,2020-08-08,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2091,2020-08-08,passenger,0,304,304,304,304,304,304,304,304,304,304,304,304
2092,2020-08-08,passenger,1,84,84,82,84,84,84,84,84,84,84,84,84
2093,2020-08-09,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
2094,2020-08-09,passenger,0,314,314,313,314,314,314,314,314,314,314,314,314
2095,2020-08-09,passenger,1,90,90,90,90,90,90,90,90,90,90,90,90
2096,2020-08-10,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
2097,2020-08-10,passenger,0,298,298,298,298,298,298,298,298,298,298,298,298
2098,2020-08-10,passenger,1,111,111,111,111,111,111,111,111,111,111,111,111
2099,2020-08-11,cargo,0,10,10,10,10,10,10,10,10,10,10,10,10
2100,2020-08-11,passenger,0,265,265,264,265,265,265,265,265,265,265,265,265
2101,2020-08-11,passenger,1,109,109,109,109,109,109,109,109,109,109,109,109
2102,2020-08-12,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
2103,2020-08-12,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
2104,2020-08-12,passenger,0,284,284,283,284,284,284,284,284,284,284,284,284
2105,2020-08-12,passenger,1,114,114,114,114,114,114,114,114,114,114,114,114
2106,2020-08-13,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
2107,2020-08-13,passenger,0,275,275,274,275,275,275,275,275,275,275,275,275
2108,2020-08-13,passenger,1,116,116,116,116,116,116,116,116,116,116,116,116
2109,2020-08-14,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
2110,2020-08-14,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2111,2020-08-14,passenger,0,312,312,312,312,312,312,312,312,312,312,312,312
2112,2020-08-14,passenger,1,115,115,115,115,115,115,115,115,115,115,115,115
2113,2020-08-15,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
